"CountyState","lon","lat","MajorClassAdmission","Admissions","CountryofBirth","originlon","originlat","GEOID","level"
"Douglas County, Nebraska",-96.195132,41.3148116,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"31055","county"
"Solano County, California",-121.9017954,38.3104969,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"06095","county"
"Guilford County, North Carolina",-79.8296743,36.0899873,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"37081","county"
"Brevard County, Florida",-80.7214417,28.263933,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"12009","county"
"Sarasota County, Florida",-82.345189,27.1995986,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"12115","county"
"Jefferson County, Colorado",-105.2662931,39.5800298,"RefugeeandAsyleeAdjustments","D","Burma",95.955974,21.916221,"08059","county"
"Mecklenburg County, North Carolina",-80.8543847,35.2632655,"RefugeeandAsyleeAdjustments","112","Burma",95.955974,21.916221,"37119","county"
"Duval County, Florida",-81.6035062,30.3500511,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"12031","county"
"St. Lucie County, Florida",-80.543845,27.3225563,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"12111","county"
"Dakota County, Minnesota",-93.1779659,44.731554,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"27037","county"
"Westchester County, New York",-73.7948516,41.1220194,"FamilyPreference4th","D","Burma",95.955974,21.916221,"36119","county"
"Arapahoe County, Colorado",-104.332644,39.62031,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"08005","county"
"King County, Washington",-121.9836029,47.5480339,"DiversityProgram","D","Burma",95.955974,21.916221,"53033","county"
"Suffolk County, Massachusetts",-71.0504229,42.3522866,"FamilyPreference1st","D","Burma",95.955974,21.916221,"25025","county"
"Orange County, California",-117.8311428,33.7174708,"ImmediateRelatives-Parents","11","Burma",95.955974,21.916221,"06059","county"
"Kings County, New York",-73.9441579,40.6781784,"ImmediateRelatives-Parents","11","Burma",95.955974,21.916221,"36047","county"
"Richmond County, New York",-74.1502007,40.5795317,"FamilyPreference4th","D","Burma",95.955974,21.916221,"36085","county"
"New Haven County, Connecticut",-72.8042797,41.3266911,"RefugeeandAsyleeAdjustments","D","Burma",95.955974,21.916221,"09009","county"
"Marion County, Indiana",-86.1751759,39.83619,"ImmediateRelatives-Children","D","Burma",95.955974,21.916221,"18097","county"
"Marion County, Indiana",-86.1751759,39.83619,"ImmediateRelatives-Parents","16","Burma",95.955974,21.916221,"18097","county"
"Fairfax County, Virginia",-77.2405153,38.9085472,"EmploymentPreference4th","D","Burma",95.955974,21.916221,"51059","county"
"Ramsey County, Minnesota",-93.0615978,44.9963986,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"27123","county"
"Norfolk County, Massachusetts",-71.1448516,42.17668,"FamilyPreference4th","4","Burma",95.955974,21.916221,"25021","county"
"Queens County, New York",-73.7948516,40.7282239,"RefugeeandAsyleeAdjustments","19","Burma",95.955974,21.916221,"36081","county"
"Clark County, Nevada",-115.094045,36.0795613,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"32003","county"
"Oklahoma County, Oklahoma",-97.3516558,35.6038323,"RefugeeandAsyleeAdjustments","26","Burma",95.955974,21.916221,"40109","county"
"Dauphin County, Pennsylvania",-76.7336521,40.2734277,"RefugeeandAsyleeAdjustments","D","Burma",95.955974,21.916221,"42043","county"
"Dallas County, Texas",-96.8350999,32.8024682,"RefugeeandAsyleeAdjustments","238","Burma",95.955974,21.916221,"48113","county"
"Sarasota County, Florida",-82.345189,27.1995986,"RefugeeandAsyleeAdjustments","D","Burma",95.955974,21.916221,"12115","county"
"Marion County, Indiana",-86.1751759,39.83619,"RefugeeandAsyleeAdjustments","665","Burma",95.955974,21.916221,"18097","county"
"San Diego County, California",-117.1610966,32.7157305,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"06073","county"
"New Haven County, Connecticut",-72.8042797,41.3266911,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"09009","county"
"Snohomish County, Washington",-121.8339472,48.0329979,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"53061","county"
"Los Angeles County, California",-118.2436596,34.0522265,"ImmediateRelatives-Spouses","7","Burma",95.955974,21.916221,"06037","county"
"Bronx County, New York",-73.8648268,40.8447819,"FamilyPreference2nd","D","Burma",95.955974,21.916221,"36005","county"
"Alameda County, California",-121.7195459,37.6016892,"DiversityProgram","10","Burma",95.955974,21.916221,"06001","county"
"Guilford County, North Carolina",-79.8296743,36.0899873,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"37081","county"
"San Bernardino County, California",-116.419389,34.9592083,"FamilyPreference1st","D","Burma",95.955974,21.916221,"06071","county"
"Jackson County, Missouri",-94.315422,38.9914998,"RefugeeandAsyleeAdjustments","15","Burma",95.955974,21.916221,"29095","county"
"DeKalb County, Georgia",-84.2278796,33.7956441,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"13089","county"
"Spokane County, Washington",-117.4225481,47.658693,"RefugeeandAsyleeAdjustments","16","Burma",95.955974,21.916221,"53063","county"
"Honolulu County, Hawaii",-157.8584319,21.3069857,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"15003","county"
"Honolulu County, Hawaii",-157.8584319,21.3069857,"FamilyPreference4th","7","Burma",95.955974,21.916221,"15003","county"
"San Diego County, California",-117.1610966,32.7157305,"FamilyPreference4th","9","Burma",95.955974,21.916221,"06073","county"
"San Diego County, California",-117.1610966,32.7157305,"DiversityProgram","D","Burma",95.955974,21.916221,"06073","county"
"Maricopa County, Arizona",-112.4291464,33.2917968,"EmploymentPreference4th","D","Burma",95.955974,21.916221,"04013","county"
"King County, Washington",-121.9836029,47.5480339,"RefugeeandAsyleeAdjustments","61","Burma",95.955974,21.916221,"53033","county"
"Santa Clara County, California",-121.8907041,37.3336581,"ImmediateRelatives-Children","D","Burma",95.955974,21.916221,"06085","county"
"Arapahoe County, Colorado",-104.332644,39.62031,"RefugeeandAsyleeAdjustments","121","Burma",95.955974,21.916221,"08005","county"
"Travis County, Texas",-97.6982272,30.2097015,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"48453","county"
"Ventura County, California",-119.1390642,34.3704884,"FamilyPreference2nd","D","Burma",95.955974,21.916221,"06111","county"
"Hennepin County, Minnesota",-93.5094574,45.0208911,"FamilyPreference1st","D","Burma",95.955974,21.916221,"27053","county"
"Cook County, Illinois",-87.697554,41.7376587,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"17031","county"
"Tarrant County, Texas",-97.3516558,32.7732044,"ImmediateRelatives-Parents","9","Burma",95.955974,21.916221,"48439","county"
"San Diego County, California",-117.1610966,32.7157305,"ImmediateRelatives-Spouses","5","Burma",95.955974,21.916221,"06073","county"
"Hamilton County, Ohio",-84.564147,39.2355447,"RefugeeandAsyleeAdjustments","5","Burma",95.955974,21.916221,"39061","county"
"Hamilton County, Ohio",-84.564147,39.2355447,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"39061","county"
"New York County, New York",-73.9712488,40.7830603,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"36061","county"
"Baltimore County, Maryland",-76.7336521,39.4647665,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"24005","county"
"San Francisco County, California",-122.4194155,37.7749295,"RefugeeandAsyleeAdjustments","D","Burma",95.955974,21.916221,"06075","county"
"Milwaukee County, Wisconsin",-87.9065334,43.0387949,"RefugeeandAsyleeAdjustments","435","Burma",95.955974,21.916221,"55079","county"
"Pima County, Arizona",-111.6660725,32.057499,"RefugeeandAsyleeAdjustments","D","Burma",95.955974,21.916221,"04019","county"
"Milwaukee County, Wisconsin",-87.9065334,43.0387949,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"55079","county"
"Milwaukee County, Wisconsin",-87.9065334,43.0387949,"FamilyPreference2nd","D","Burma",95.955974,21.916221,"55079","county"
"Kent County, Michigan",-85.520024,43.0097027,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"26081","county"
"Fort Bend County, Texas",-95.8142885,29.5692614,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"48157","county"
"Dallas County, Texas",-96.8350999,32.8024682,"ImmediateRelatives-Spouses","6","Burma",95.955974,21.916221,"48113","county"
"Onondaga County, New York",-76.1783739,43.026819,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"36067","county"
"Harris County, Texas",-95.3102505,29.7751825,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"48201","county"
"Harris County, Texas",-95.3102505,29.7751825,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"48201","county"
"San Francisco County, California",-122.4194155,37.7749295,"FamilyPreference2nd","D","Burma",95.955974,21.916221,"06075","county"
"Dallas County, Texas",-96.8350999,32.8024682,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"48113","county"
"Washington County, Oregon",-123.1386021,45.5469616,"RefugeeandAsyleeAdjustments","D","Burma",95.955974,21.916221,"41067","county"
"Duval County, Florida",-81.6035062,30.3500511,"RefugeeandAsyleeAdjustments","106","Burma",95.955974,21.916221,"12031","county"
"San Bernardino County, California",-116.419389,34.9592083,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"06071","county"
"Gwinnett County, Georgia",-84.0167423,33.9190653,"FamilyPreference2nd","D","Burma",95.955974,21.916221,"13135","county"
"Hillsborough County, Florida",-82.3017728,27.9903597,"RefugeeandAsyleeAdjustments","5","Burma",95.955974,21.916221,"12057","county"
"Gwinnett County, Georgia",-84.0167423,33.9190653,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"13135","county"
"Shelby County, Tennessee",-89.9253233,35.1268552,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"47157","county"
"Duval County, Florida",-81.6035062,30.3500511,"FamilyPreference2nd","D","Burma",95.955974,21.916221,"12031","county"
"Polk County, Iowa",-93.5003454,41.6278423,"EmploymentPreference4th","D","Burma",95.955974,21.916221,"19153","county"
"Cuyahoga County, Ohio",-81.67582,41.433923,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"39035","county"
"Cass County, North Dakota",-97.1215579,47.071168,"RefugeeandAsyleeAdjustments","D","Burma",95.955974,21.916221,"38017","county"
"Montgomery County, Pennsylvania",-75.3878525,40.2290075,"RefugeeandAsyleeAdjustments","D","Burma",95.955974,21.916221,"42091","county"
"King County, Washington",-121.9836029,47.5480339,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"53033","county"
"Santa Clara County, California",-121.8907041,37.3336581,"ImmediateRelatives-Spouses","4","Burma",95.955974,21.916221,"06085","county"
"Greenville County, South Carolina",-82.345189,34.9297484,"RefugeeandAsyleeAdjustments","4","Burma",95.955974,21.916221,"45045","county"
"Westchester County, New York",-73.7948516,41.1220194,"DiversityProgram","D","Burma",95.955974,21.916221,"36119","county"
"Collin County, Texas",-96.4929797,33.1795213,"RefugeeandAsyleeAdjustments","7","Burma",95.955974,21.916221,"48085","county"
"Arapahoe County, Colorado",-104.332644,39.62031,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"08005","county"
"Sonoma County, California",-122.9888319,38.5779555,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"06097","county"
"Travis County, Texas",-97.6982272,30.2097015,"RefugeeandAsyleeAdjustments","22","Burma",95.955974,21.916221,"48453","county"
"Orange County, California",-117.8311428,33.7174708,"RefugeeandAsyleeAdjustments","D","Burma",95.955974,21.916221,"06059","county"
"Contra Costa County, California",-121.9017954,37.8534093,"FamilyPreference1st","7","Burma",95.955974,21.916221,"06013","county"
"Orange County, New York",-74.3118212,41.3911653,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"36071","county"
"New York County, New York",-73.9712488,40.7830603,"RefugeeandAsyleeAdjustments","D","Burma",95.955974,21.916221,"36061","county"
"Travis County, Texas",-97.6982272,30.2097015,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"48453","county"
"Jefferson County, Colorado",-105.2662931,39.5800298,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"08059","county"
"Harris County, Texas",-95.3102505,29.7751825,"RefugeeandAsyleeAdjustments","114","Burma",95.955974,21.916221,"48201","county"
"Ramsey County, Minnesota",-93.0615978,44.9963986,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"27123","county"
"Ingham County, Michigan",-84.3542049,42.6468943,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"26065","county"
"Ingham County, Michigan",-84.3542049,42.6468943,"FamilyPreference2nd","D","Burma",95.955974,21.916221,"26065","county"
"Albany County, New York",-73.9359821,42.5756797,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"36001","county"
"Marion County, Indiana",-86.1751759,39.83619,"EmploymentPreference4th","8","Burma",95.955974,21.916221,"18097","county"
"Mecklenburg County, North Carolina",-80.8543847,35.2632655,"FamilyPreference4th","D","Burma",95.955974,21.916221,"37119","county"
"Kent County, Michigan",-85.520024,43.0097027,"RefugeeandAsyleeAdjustments","99","Burma",95.955974,21.916221,"26081","county"
"Honolulu County, Hawaii",-157.8584319,21.3069857,"RefugeeandAsyleeAdjustments","D","Burma",95.955974,21.916221,"15003","county"
"Fulton County, Georgia",-84.3962535,33.8033965,"FamilyPreference4th","5","Burma",95.955974,21.916221,"13121","county"
"Cook County, Illinois",-87.697554,41.7376587,"FamilyPreference2nd","D","Burma",95.955974,21.916221,"17031","county"
"Clark County, Washington",-122.5194378,45.7466471,"RefugeeandAsyleeAdjustments","7","Burma",95.955974,21.916221,"53011","county"
"San Joaquin County, California",-121.1710389,37.9175935,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"06077","county"
"San Bernardino County, California",-116.419389,34.9592083,"ImmediateRelatives-Spouses","4","Burma",95.955974,21.916221,"06071","county"
"San Bernardino County, California",-116.419389,34.9592083,"ImmediateRelatives-Children","D","Burma",95.955974,21.916221,"06071","county"
"Gwinnett County, Georgia",-84.0167423,33.9190653,"RefugeeandAsyleeAdjustments","14","Burma",95.955974,21.916221,"13135","county"
"Dallas County, Texas",-96.8350999,32.8024682,"DiversityProgram","D","Burma",95.955974,21.916221,"48113","county"
"Gwinnett County, Georgia",-84.0167423,33.9190653,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"13135","county"
"Montgomery County, Pennsylvania",-75.3878525,40.2290075,"DiversityProgram","D","Burma",95.955974,21.916221,"42091","county"
"Erie County, New York",-78.8661589,42.9023958,"RefugeeandAsyleeAdjustments","172","Burma",95.955974,21.916221,"36029","county"
"DeKalb County, Georgia",-84.2278796,33.7956441,"RefugeeandAsyleeAdjustments","295","Burma",95.955974,21.916221,"13089","county"
"Polk County, Iowa",-93.5003454,41.6278423,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"19153","county"
"Howard County, Maryland",-76.964306,39.2873463,"ImmediateRelatives-Parents","4","Burma",95.955974,21.916221,"24027","county"
"Durham County, North Carolina",-78.9031279,36.0221805,"RefugeeandAsyleeAdjustments","7","Burma",95.955974,21.916221,"37063","county"
"Westchester County, New York",-73.7948516,41.1220194,"FamilyPreference3rd","D","Burma",95.955974,21.916221,"36119","county"
"Orange County, Florida",-81.2518833,28.4844995,"EmploymentPreference5th","D","Burma",95.955974,21.916221,"12095","county"
"King County, Washington",-121.9836029,47.5480339,"ImmediateRelatives-Spouses","D","Burma",95.955974,21.916221,"53033","county"
"Santa Clara County, California",-121.8907041,37.3336581,"RefugeeandAsyleeAdjustments","D","Burma",95.955974,21.916221,"06085","county"
"Seminole County, Florida",-81.2078164,28.7131688,"EmploymentPreference2nd","D","Burma",95.955974,21.916221,"12117","county"
"King County, Washington",-121.9836029,47.5480339,"EmploymentPreference2nd","D","Burma",95.955974,21.916221,"53033","county"
"Pinellas County, Florida",-82.7778579,27.876394,"RefugeeandAsyleeAdjustments","D","Burma",95.955974,21.916221,"12103","county"
"Hennepin County, Minnesota",-93.5094574,45.0208911,"FamilyPreference4th","4","Burma",95.955974,21.916221,"27053","county"
"Marion County, Indiana",-86.1751759,39.83619,"DiversityProgram","D","Burma",95.955974,21.916221,"18097","county"
"Cook County, Illinois",-87.697554,41.7376587,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"17031","county"
"Lancaster County, Pennsylvania",-76.1783739,40.0466571,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"42071","county"
"Anne Arundel County, Maryland",-76.5488232,38.9530109,"ImmediateRelatives-Parents","D","Burma",95.955974,21.916221,"24003","county"
